FID	IID	U1	U2	U3	U4	U5	U6	U7	U8	U9	U10
NA18967	NA18967	0.02960826	0.04468794	0.004047459	-0.005744526	-0.004912131	-0.01103016	-0.01841446	-0.005212005	0.006516972	-0.02987884
NA18976	NA18976	0.03077417	0.04618975	0.001119568	-0.00213477	-0.006289269	-8.181881e-05	0.004377132	-0.005905617	0.005096143	-0.01282889
NA18981	NA18981	0.03009751	0.04347193	-0.001259199	-0.006365867	-0.005200275	-0.001610184	-0.01679105	-0.00243052	-0.004124964	-0.03318015
NA18971	NA18971	0.02968149	0.04557273	0.002502551	-0.008566519	-0.008544008	-0.005403312	-0.002874999	0.004848543	0.003742825	-0.02581724
NA18994	NA18994	0.02953722	0.0458818	-0.001515716	-0.004756556	-0.009345789	-0.001817667	-0.01013802	0.0007683735	0.00906795	-0.03819758
NA18998	NA18998	0.02936089	0.04544592	-0.0007903621	-0.004225667	-0.003675262	-0.01052683	-0.01786856	-0.00297218	-0.005999902	-0.03507454
NA19000	NA19000	0.02883333	0.04471399	0.001196848	-0.00248241	-0.006691266	-0.01163749	-0.01452177	-0.003721335	0.002382606	-0.03263099
NA18943	NA18943	0.02947465	0.04490077	0.001908531	-0.002012237	-0.00376394	-0.00503412	-0.01292815	0.001200428	-0.001698832	-0.01120253
NA18947	NA18947	0.02861377	0.04441551	0.001682192	-0.005407849	-0.00732293	0.0009594694	-0.01854181	-0.003063655	-0.001696291	-0.0338394
NA18944	NA18944	0.02942009	0.04476538	0.003449534	-0.006437797	-0.005164471	-0.007298976	-0.02106625	-0.007207707	0.005649425	-0.03594547
NA18948	NA18948	0.02910998	0.04426737	-0.0008848474	-0.001578804	-0.005476117	-0.003948368	-0.009356149	0.001898369	0.0001787547	-0.03345778
NA18951	NA18951	0.02955799	0.04529132	0.0002748613	-0.003356878	-0.005111451	-0.00387142	-0.01023647	0.003633853	0.0002178067	-0.02293517
NA18952	NA18952	0.03033657	0.04456774	0.0009888525	-0.008557527	-0.009177283	-0.01257315	-0.01146694	-0.005761907	0.003638525	-0.03742476
NA18956	NA18956	0.02980151	0.044201	-0.0002568675	-0.004815326	-0.01136268	-0.01178872	-0.007576529	-0.002930093	0.00371625	-0.03441839
NA18968	NA18968	0.02949333	0.04562193	0.0007631138	-0.005898213	-0.01029668	-0.008559609	-0.01151286	-0.001091174	0.009172157	-0.03902228
NA18959	NA18959	0.03060584	0.044365	0.0003771693	-0.005450084	-0.00873633	-0.004075512	-0.01481374	-0.006292175	-0.005187856	-0.02491076
NA18969	NA18969	0.02938003	0.04469357	-0.002521209	-0.006197139	-0.006181641	-0.004086488	-0.02093471	-0.003279286	0.004152516	-0.03434818
NA18960	NA18960	0.02919453	0.04516158	-0.001675632	-0.003036015	-0.009766365	0.001387225	-0.01333421	0.001967778	0.0007609022	-0.02261172
NA18965	NA18965	0.03006436	0.04541345	-0.001201101	-0.009682939	-0.009682583	-0.009314441	-0.007143985	0.0005217948	0.01227655	-0.03177265
NA18973	NA18973	0.03169841	0.04387375	-0.000403031	-0.005006174	-0.005641886	-0.01054599	-0.009905893	0.008206486	0.005736974	-0.03356484
NA18966	NA18966	0.03002873	0.04283879	-0.003191255	-0.003334209	-0.006915918	-0.01685838	-0.01033826	-0.005256331	-0.008071029	-0.03577766
NA18975	NA18975	0.03007816	0.04424827	0.002506293	-0.007139495	-0.008834284	-0.01401483	-0.01686073	0.001437113	-0.006313522	-0.03602624
NA18978	NA18978	0.02899885	0.04432674	0.0005105402	-0.001014331	-0.009983333	-0.005255552	-0.01261728	-0.01352491	0.0001381581	-0.03894855
NA18980	NA18980	0.02957311	0.04398899	2.311895e-05	-0.005879485	-0.009731769	-0.006857039	-0.01240047	-0.005418769	0.005192019	-0.03247544
NA18974	NA18974	0.02987118	0.04446246	0.001658684	-0.00298754	-0.009608999	-0.004328796	-0.01877275	-0.003263863	0.004317992	-0.03421473
NA18987	NA18987	0.03013789	0.04226184	0.000651247	-0.00600784	-0.006225339	-0.009719898	-0.009363822	-0.0117544	0.001266684	-0.03588758
NA18990	NA18990	0.02851498	0.0447722	-0.002293569	-0.007549991	-0.005968808	-0.005555146	-0.001666875	0.0003410606	-0.01109041	-0.03096454
NA18991	NA18991	0.03124093	0.04503669	0.001186503	-0.007512036	-0.01220815	-0.005911503	-0.009427523	-0.008776206	-0.005257157	-0.02968837
NA18995	NA18995	0.03059066	0.0447602	0.0001793554	-0.005498226	-0.01064305	-0.005968552	-0.02073634	-0.005580654	0.002484156	-0.0291763
NA18997	NA18997	0.03054373	0.04483072	-0.001141508	-0.006904986	-0.006553536	-0.004210031	-0.01145473	-0.005430764	-0.002855107	-0.03972462
NA19005	NA19005	0.02966352	0.04638976	0.001598158	-0.007177874	-0.0142912	-0.01022797	-0.01452001	-0.0009759803	-0.007549255	-0.03016781
NA18999	NA18999	0.02953561	0.04348277	-0.0005252453	-0.004248139	-0.0114347	-0.00447848	-0.01814301	0.002687352	-9.406483e-05	-0.03896145
NA19007	NA19007	0.02989331	0.04358317	0.00386584	-0.007518773	-0.009038848	-0.01038686	-0.01181167	-0.005901901	0.005757324	-0.03678569
NA19028	NA19028	-0.03655018	0.004819618	-0.005325584	0.0006149056	0.001397513	-0.02005395	0.001154186	0.01409489	-0.02921301	0.04080456
NA19031	NA19031	-0.03804329	0.00561925	-0.005719974	0.0002112107	-0.002209356	-0.01348829	-0.004929728	0.02862061	-0.02245419	0.04343145
NA19035	NA19035	-0.03785465	0.006284115	0.005101932	0.001314246	0.002575534	-0.01818418	-0.002748218	0.01661028	-0.0137804	0.03601391
NA19027	NA19027	-0.03663156	0.005109153	-0.007604888	0.0006486626	0.003013583	-0.01807818	-0.008964586	0.02384497	-0.02459741	0.05568104
NA19041	NA19041	-0.03781808	0.005940487	0.0008773722	-0.002051283	0.003831808	-0.009348291	-0.001493633	0.02452524	-0.01787452	0.03895245
NA19046	NA19046	-0.03578175	0.006865853	-0.001449338	-0.001489718	-0.001052583	-0.01473253	-0.005804997	0.01769331	-0.02589648	0.05512278
NA19308	NA19308	-0.03737661	0.005284237	0.001479462	0.003409258	0.003039835	-0.008961243	0.007601863	0.0192974	-0.02116636	0.04223701
NA19311	NA19311	-0.03624202	0.005445393	-0.005904074	-0.001818443	0.0007068729	-0.02437965	-0.01178937	0.02098314	-0.03125787	0.05714777
NA19317	NA19317	-0.03862455	0.007628064	0.004793596	0.003926838	-0.003906111	-0.01647937	-0.01455407	0.01888932	-0.01957359	0.04963644
NA19376	NA19376	-0.03761463	0.007161597	-0.002596285	0.002016428	-0.003283889	-0.02437246	-0.006132287	0.02400158	-0.04217518	0.07289293
NA19380	NA19380	-0.03610184	0.006117433	-0.004366693	-0.001772412	0.001584936	-0.01770366	-0.01442271	0.02868509	-0.02893832	0.06226588
NA19383	NA19383	-0.0365679	0.006513079	-0.005936008	0.0004902637	-0.0003541651	-0.005920923	-0.004967704	0.01528337	-0.01908991	0.03345231
NA19393	NA19393	-0.03683963	0.006294664	1.20494e-05	-0.002234178	0.0001261831	-0.01582195	0.002604291	0.01950505	-0.02731567	0.04178341
NA19397	NA19397	-0.03855177	0.00679355	0.002396965	0.0008751322	0.00152101	-0.02817161	-0.009469035	0.03813226	-0.04031897	0.07905904
NA19430	NA19430	-0.03719342	0.006368544	0.001080123	0.00210287	0.001181775	-0.008719966	-0.01210402	0.0188072	-0.02126167	0.05036496
NA19466	NA19466	-0.03709828	0.006083719	-0.002434181	0.0007334652	0.000240867	-0.01251802	-0.02058282	0.01713124	-0.02495971	0.05534029
NA19038	NA19038	-0.03862555	0.006054605	-0.001140677	-0.003144852	0.001656814	-0.01878945	-0.0001847815	0.01756342	-0.02419841	0.05350359
NA19314	NA19314	-0.0366868	0.005870687	-0.004851153	0.001804696	0.001704748	-0.02325199	0.007507176	0.02619467	-0.02071945	0.04409016
NA19315	NA19315	-0.0365184	0.004358562	-0.004780451	0.003247875	-6.960268e-05	-0.01587234	0.009016105	0.01671811	-0.0169231	0.04073498
NA19324	NA19324	-0.03739223	0.006847286	0.002415866	0.0002977476	0.001440141	-0.01187821	-0.005271225	0.02329484	-0.02530535	0.03314785
NA19328	NA19328	-0.03714937	0.004898409	0.004217175	-0.005171061	-0.00378374	-0.01948785	-0.00591236	0.03305123	-0.01814965	0.04829894
NA19377	NA19377	-0.03744868	0.006770643	-0.0007064756	0.002758747	-0.002770774	-0.0193599	-0.01385964	0.0159832	-0.03041407	0.04129775
NA19381	NA19381	-0.03615445	0.006066472	-0.01000771	-0.004141028	0.002352679	-0.01792487	-0.01841691	0.02902812	-0.01194488	0.06627812
NA19398	NA19398	-0.03676497	0.005824771	-0.00474678	-0.001717088	0.003496232	-0.0199761	-0.008062932	0.01780564	-0.02136698	0.04330513
NA19403	NA19403	-0.0362948	0.005712204	-0.0003252472	0.0008918794	1.939038e-05	-0.01759107	-0.006901603	0.01451517	-0.02824107	0.03566377
NA19437	NA19437	-0.03608726	0.004671394	-0.003236618	0.002498945	0.002625662	-0.003349	-0.008475433	0.02038271	-0.01533831	0.04388329
NA19439	NA19439	-0.03806568	0.007146079	-4.215997e-05	0.001450749	0.0001597138	-0.01537121	-0.009597944	0.02875028	-0.01964906	0.04388362
NA19440	NA19440	-0.03752798	0.005306092	0.001422287	0.001485516	-0.003306569	-0.02119767	-0.006744318	0.01389268	-0.007502769	0.03578803
NA19463	NA19463	-0.03696496	0.004828875	-0.005447367	-0.002334534	0.004187736	-0.01188655	-0.004285084	0.01675032	-0.01033963	0.04169672
NA19467	NA19467	-0.03633557	0.005974809	-0.0005186624	-0.004543763	0.00378645	-0.01613875	-0.0103244	0.02074669	-0.02385044	0.04167556
NA19470	NA19470	-0.03772812	0.007060492	0.0006108697	0.001071596	-0.002631756	-0.04109204	-0.00460665	0.03851335	-0.05344051	0.08962001
NA19471	NA19471	-0.03643777	0.005260147	-0.006387959	-0.0002993113	0.00227258	-0.01730378	-0.004568835	0.01851113	-0.01521515	0.04151404
NA19473	NA19473	-0.03710671	0.006883445	0.0004979618	-0.0003342849	-0.001196118	-0.02964684	-0.005118173	0.01475334	-0.00291413	0.03687026
NA19307	NA19307	-0.037205	0.007040308	-0.002834395	0.002707243	-0.0001783155	-0.01709767	-0.006296702	0.01913146	-0.0166433	0.04199605
NA19318	NA19318	-0.03811803	0.007504953	0.003411906	0.003411993	-0.004653132	-0.02653189	-0.008483203	0.01488777	-0.02589815	0.06436301
NA19319	NA19319	-0.0385446	0.00662244	-0.000618421	0.002855587	-0.0005007307	-0.01900552	-0.002169907	0.01926921	-0.01436392	0.03368487
NA19334	NA19334	-0.03789667	0.005557623	0.0002861818	-0.002102449	0.001635218	-0.01325499	-0.004108775	0.02392795	-0.02897476	0.0437278
NA19350	NA19350	-0.03710792	0.005424636	-0.002622548	-0.0005877215	0.001454331	-0.01962826	-0.002809776	0.0207966	-0.03757684	0.06364624
NA19352	NA19352	-0.03927742	0.006140353	0.002835263	-0.001334397	-0.001427025	-0.02643932	-0.007679418	0.03530979	-0.03487153	0.08459972
NA19359	NA19359	-0.03762411	0.006401988	0.002350149	0.005997738	0.002417461	-0.01702459	-0.01331658	0.02192661	-0.03017242	0.04967225
NA19375	NA19375	-0.03696696	0.005204358	-0.001403387	0.002609565	-0.0004986441	-0.0138188	-0.01351776	0.02693656	-0.03237111	0.05396085
NA19428	NA19428	-0.0373852	0.007011989	0.002135452	0.0007490052	0.001821249	-0.02333054	-0.00306628	0.02219849	-0.01728867	0.04451518
NA19429	NA19429	-0.03753221	0.007365492	-0.002763237	0.002590674	0.001371451	-0.008010357	-0.008577706	0.01798249	-0.02337922	0.03636173
NA19443	NA19443	-0.03749021	0.006115426	-0.0005121523	0.005391559	0.001082866	-0.0345621	0.001710716	0.03596801	-0.04661644	0.07786586
NA19455	NA19455	-0.03635143	0.005504754	-0.00298912	0.001491761	-0.001681066	-0.01876482	-0.01050223	0.02186376	-0.01797761	0.04119787
NA19313	NA19313	-0.03750659	0.006810404	-0.003187714	0.004491892	0.004098984	-0.0109707	-0.001858829	0.02580665	-0.03498934	0.04078234
NA19316	NA19316	-0.03678229	0.005718279	-0.004448016	-0.0004061112	0.0001876468	-0.01691088	-0.004408322	0.02001504	-0.006533123	0.04523228
NA19321	NA19321	-0.03713861	0.005584195	-0.0003663929	-0.001466349	0.001043508	-0.01682985	0.008215679	0.03254985	-0.02335022	0.0393193
NA19332	NA19332	-0.03766341	0.005744682	-0.002453236	-0.002758969	0.004027134	-0.01713605	-0.005096704	0.01289543	-0.01867372	0.02767054
NA19379	NA19379	-0.03778244	0.004423276	0.002154725	-0.0007949726	-0.005721297	-0.01936523	-0.006557133	0.02234115	-0.03270537	0.0491539
NA19391	NA19391	-0.03853641	0.006720268	0.003356359	0.00426533	-0.001586219	-0.02412935	-0.003627131	0.02416228	-0.01860188	0.04087904
NA19396	NA19396	-0.03926675	0.006081355	-0.0004257028	0.002048003	0.004669997	-0.03150438	-0.003588765	0.03694287	-0.04224852	0.07751193
NA19434	NA19434	-0.03729518	0.005916699	0.0008382383	0.002048409	0.002325917	-0.01685785	-0.002067654	0.01585349	-0.0332871	0.05806269
NA19435	NA19435	-0.03728831	0.006184362	-0.001895906	-0.002196548	0.002877555	-0.0124195	-0.00928415	0.01680721	-0.01662101	0.03226501
NA19436	NA19436	-0.03818883	0.007332618	0.006837296	0.001297142	0.001392029	-0.01004633	-0.005423631	0.01736981	-0.017686	0.03905776
NA19438	NA19438	-0.03783693	0.006530131	0.005699709	0.003539735	0.001217292	-0.01899035	-0.003497178	0.0164912	-0.02313222	0.03391619
NA19445	NA19445	-0.03704443	0.006334137	-0.0009488011	0.003436492	-0.003972071	-0.02124804	-0.008159797	0.02041607	-0.01587329	0.03613905
NA19446	NA19446	-0.03673326	0.006042979	0.006937364	0.001886465	-0.003497161	-0.01006678	-0.006104742	0.01606773	-0.02809098	0.04656112
NA19462	NA19462	-0.03803556	0.00625379	0.006265206	0.003388525	-0.003422896	-0.009086005	-0.007585008	0.02030317	-0.01886705	0.04943111
NA19468	NA19468	-0.03672745	0.006322922	-0.002783148	0.001913439	0.001707466	-0.01566638	-0.002416611	0.01225471	-0.02417158	0.0368884
NA19469	NA19469	-0.03850599	0.005662484	-0.004717631	0.002943149	-0.001954716	-0.03557176	-0.01199559	0.03019259	-0.04269339	0.07980756
NA19472	NA19472	-0.03709664	0.006757532	-0.0004324779	0.00140505	0.005148491	-0.004414282	0.002409359	0.01712846	-0.01208471	0.04275776
NA19346	NA19346	-0.03766349	0.006254926	-0.0004582748	-0.0009041193	-0.004388971	-0.01569375	-0.008665127	0.004388295	-0.01511359	0.0310075
NA19347	NA19347	-0.03813355	0.005857615	0.002805561	-0.0008181921	-0.002753501	-0.01204	0.002924348	0.03524629	-0.0349302	0.08102186
NA19371	NA19371	-0.03637436	0.006301692	-0.001441745	-0.001018378	0.004958632	-0.02173994	-0.002722098	0.0188862	-0.01299047	0.04183578
NA19374	NA19374	-0.03689993	0.006364693	-0.00267946	0.002354397	-0.002681496	-0.02311039	0.002977345	0.02773369	-0.01348794	0.05791843
NA19382	NA19382	-0.03699934	0.007059443	-0.004593088	-0.000351838	0.0001898011	-0.02369303	-0.01984152	0.03084807	-0.02134801	0.07056819
NA19384	NA19384	-0.03926526	0.007364925	0.01147946	0.003035922	-0.0002400606	-0.01488483	-0.0157618	0.02531467	-0.02146135	0.0520296
NA19385	NA19385	-0.03667146	0.006580552	-0.003319955	0.002015217	0.001989417	-0.01786222	-0.001278874	0.01964266	-0.03012011	0.03245636
NA19444	NA19444	-0.03752955	0.006703334	-0.001794772	-0.004099446	0.002693851	-0.02046111	-0.008245864	0.01880952	-0.02926677	0.06172454
NA19448	NA19448	-0.03691399	0.006399442	-0.01009355	-0.001592674	-0.00160568	-0.01601876	-0.002385602	0.02085815	-0.02443612	0.04311406
NA19452	NA19452	-0.03675233	0.005863922	-0.003058328	-0.0005046225	0.001466587	-0.005328461	-0.01520195	0.01953502	-0.02309184	0.03309174
NA19327	NA19327	-0.03491193	0.004564297	-0.004622419	-0.003031184	0.001945359	-0.0117721	-0.01185585	0.008459741	-0.01987421	0.04006957
NA19390	NA19390	-0.03803029	0.005904363	-0.003474158	-0.001483948	-0.001109849	-0.0124692	-0.002095132	0.0183044	-0.02617524	0.04681415
NA19399	NA19399	-0.03813244	0.007242503	0.005150459	-0.0005613956	0.0004017783	-0.01427991	-0.0007255949	0.02114675	-0.02554954	0.04354986
NA19404	NA19404	-0.03820916	0.006623425	-0.0008872046	-0.0003332367	0.00450035	-0.01562396	0.003955678	0.01563772	-0.02092378	0.03173558
NA19431	NA19431	-0.03754963	0.006571897	0.004866539	0.003422952	0.002238815	-0.0167356	-0.008896138	0.01922609	-0.01954449	0.05242266
NA19449	NA19449	-0.03736758	0.006582713	-0.0007858263	0.001942539	0.001632831	-0.01269827	-0.002226382	0.01941039	-0.02851878	0.04372202
NA19456	NA19456	-0.03717614	0.006641702	3.266822e-06	0.005406977	0.003442449	-0.01562704	-0.009050254	0.01223444	-0.01002738	0.04172626
NA19474	NA19474	-0.03730785	0.005492122	-0.005964865	0.001200361	0.003354205	-0.01419617	-0.007037231	0.02621448	-0.02502882	0.04128028
NA19373	NA19373	-0.03831879	0.006446805	-0.001989865	0.003224345	0.001077028	-0.02303231	-0.00273891	0.03351373	-0.02062267	0.05562333
NA19036	NA19036	-0.03784859	0.006068131	0.001260053	0.001189038	-0.003238206	-0.004040826	0.001513894	0.0123641	-0.01568791	0.03916769
NA19309	NA19309	-0.03722834	0.005957366	-0.0001876101	0.001066363	-0.001353712	-0.02647601	-0.002358575	0.01906896	-0.01946228	0.03755125
NA19394	NA19394	-0.0368311	0.006381714	0.003490157	-0.0002092743	-0.002093541	-0.01524088	-0.005832847	0.02465171	-0.01628007	0.0462615
NA19451	NA19451	-0.03811949	0.007064156	0.0004781433	0.0004501107	0.0009272825	-0.007074065	-0.005031299	0.01300932	-0.0213212	0.03883456
NA19044	NA19044	-0.03775864	0.005539774	-0.001007275	-0.002981448	-0.0002382519	-0.01626342	-0.004326097	0.02010213	-0.02695909	0.0473566
NA19360	NA19360	-0.03777982	0.006882164	-0.002112104	0.001600785	-0.003346791	-0.01573011	-0.002506681	0.02359586	-0.01961725	0.04921836
NA19310	NA19310	-0.03764181	0.007049658	0.001540273	0.002101931	-0.001641712	-0.01214063	-0.01575337	0.01996091	-0.02042446	0.04271666
NA19457	NA19457	-0.03811821	0.007470575	-0.0002628301	0.004615753	0.00260919	-0.01517689	-0.01497889	0.01479457	-0.02215438	0.04019191
NA19372	NA19372	-0.03783643	0.006615163	0.003260884	0.002902411	-0.0008542949	-0.01308821	-0.01160513	0.02547933	-0.02967487	0.03714772
M012	NA19663	0.02090975	-0.003524183	0.03616039	-0.03859458	0.1196937	-0.01680762	-0.0009726761	0.001117977	0.001511	-0.004688505
M012	NA19664	0.02249568	-0.007287028	0.03293026	-0.03309743	0.1100955	0.003951418	-0.00434842	0.04716717	-0.01921706	-0.01628191
M012	NA19665	0.02165977	-0.00302641	0.03846668	-0.03725773	0.1282095	-0.01030338	-0.006140285	0.03209971	-0.007302694	-0.01314716
M016	NA19722	0.022675	-0.01149059	0.03254432	-0.03159343	0.09158569	0.00318468	0.002623944	0.00562668	0.003378378	0.004415176
M016	NA19723	0.02028471	-0.008550606	0.03391239	-0.02981622	0.09918432	-0.000125602	-0.00261576	-0.01116184	0.009240183	0.007071652
M001	NA19649	0.02138391	-0.02678991	0.01535193	-0.02427539	0.03061186	0.004838506	-0.004158826	-0.01257426	0.008325343	-0.007561715
M002	NA19669	0.02369293	-0.01982911	0.02456072	-0.02461043	0.05461789	-0.00251033	-0.004654018	-0.002302397	3.855217e-05	0.004503062
M006	NA19656	0.02160072	-0.01352093	0.03190168	-0.03113356	0.09265826	0.003014533	-0.005688659	-0.004713647	-0.002432689	-0.01140398
M007	NA19657	0.02277526	-0.005112328	0.03972021	-0.03585337	0.1178771	-0.003492483	0.00347149	-4.17165e-05	0.001967601	0.002064817
M007	NA19658	0.02268126	-0.01989668	0.02423617	-0.02508215	0.06378725	-0.008737197	0.003029571	0.01481724	-0.01522226	-0.01117608
M011	NA19686	0.02317604	-0.01880581	0.02866523	-0.03604671	0.09170279	0.01592383	0.006972214	0.1216126	-0.0441642	-0.03650168
M015	NA19719	0.02114284	-0.01383122	0.03175553	-0.02927074	0.08450348	0.004682252	0.01330312	-0.01074837	0.002274782	-0.0008171609
M015	NA19720	0.02337479	-0.001609579	0.04643824	-0.04056558	0.1318289	9.096466e-05	0.008147819	-0.0106275	0.006288658	0.0007301751
M016	NA19724	0.02085149	-0.01217395	0.03527563	-0.0306375	0.09431044	0.007269332	0.006608259	0.003349509	0.006742092	0.007088037
M017	NA19726	0.02567568	-0.005555472	0.04077627	-0.0405284	0.1257257	-5.281552e-05	-0.002310182	-0.01102137	0.002890685	0.005774768
M023	NA19747	0.0237924	-0.008668146	0.03341899	-0.03622752	0.1068543	-0.008252046	0.009503678	-0.01105113	-0.004525999	0.004011666
M027	NA19759	0.02656719	0.001231728	0.04752302	-0.0371362	0.1540886	0.003292072	0.006654497	0.0005672874	-0.006682344	-0.007445928
M033	NA19773	0.02214278	-0.01842263	0.02441563	-0.0274108	0.06548882	-0.009586032	0.01237268	-0.01917616	0.00173333	-0.003787572
M035	NA19780	0.02178919	-0.0197523	0.02911293	-0.02781127	0.06832014	-0.001586874	-0.005370381	-0.01781464	0.005477378	0.02125483
M004	NA19675	0.02071746	-0.03219449	0.01419364	-0.0239502	0.009755593	-0.0009985319	0.03654709	-0.2995215	0.2292553	0.2563902
M004	NA19676	0.02191744	-0.02212488	0.01592631	-0.02419842	0.05610411	-0.005325633	0.00218358	-0.07767313	0.06213383	0.05994127
M004	NA19677	0.02141763	-0.02765095	0.01792781	-0.02636494	0.03707826	-0.006498412	0.02647493	-0.2387216	0.1799106	0.1931391
M005	NA19651	0.02021837	-0.0237946	0.01636465	-0.02470955	0.03981761	-0.001049377	-0.01003445	-0.007265844	0.01073553	-0.004358809
M005	NA19653	0.0223367	-0.02351571	0.02065789	-0.02760385	0.048462	-0.005943449	-0.01698922	-0.001066268	0.02319128	-0.0007874144
M010	NA19683	0.02199211	-0.008576786	0.03656913	-0.03396449	0.1103622	0.004510557	0.005995977	-0.0137941	0.009408397	0.002450246
M011	NA19684	0.02503017	-0.02255959	0.01886655	-0.02550568	0.05151529	-0.0002249121	0.01129539	0.0334022	-0.01223393	-0.008002857
M017	NA19725	0.02221853	-0.01923281	0.02268611	-0.03455305	0.07267985	0.005088648	-0.0008885186	-0.008676053	0.00946715	-0.0005269418
M017	NA19727	0.02372979	-0.01320478	0.03173718	-0.04049737	0.1042815	-8.455513e-05	-0.00316995	-0.009093358	0.005860205	0.004097894
M026	NA19755	0.02322485	-0.0004551324	0.04400827	-0.03707345	0.1354054	-0.0009722642	-0.004744697	-0.01098741	-0.0006897424	0.0005398484
M026	NA19756	0.01978887	-0.00960343	0.03123427	-0.03275075	0.09873683	-0.01225855	0.0006626878	-0.006172025	0.0009715482	0.0008307823
M026	NA19757	0.02049541	-0.004575575	0.03971422	-0.03818501	0.128311	-0.01222897	-0.005588419	-0.009499012	0.001344673	0.001950764
M031	NA19772	0.02044148	-0.01545541	0.02935258	-0.03715326	0.08720515	-0.0009497957	0.006145305	-0.0006910141	-0.003143869	-0.001416754
M033	NA19774	0.02091785	-0.01099809	0.03406064	-0.03603381	0.09303538	-0.008980037	0.001554364	-0.006753923	0.002600915	0.01161042
M033	NA19775	0.02191506	-0.01491463	0.03201113	-0.03434859	0.0876308	-0.0190698	0.01262221	-0.0122999	0.004116912	0.004749122
M034	NA19776	0.02039692	-0.01117538	0.03419213	-0.03289121	0.08384464	-0.005952134	-0.002975978	-0.007359201	-0.009056663	0.01536071
M034	NA19777	0.01968782	-0.01137934	0.03270307	-0.02706677	0.08461526	-0.003910541	-0.01974485	-0.003573669	-0.004823639	0.01680044
M034	NA19778	0.0195283	-0.0123536	0.03581008	-0.03080624	0.08596038	-0.005907744	-0.01824641	-0.009372038	-0.005463443	0.01806641
M036	NA19783	0.0264138	0.002200328	0.04629891	-0.04014234	0.1481491	0.003685423	-0.01438726	-0.01850765	-0.002461354	0.005026291
M036	NA19784	0.02404421	-0.006181974	0.04187427	-0.03901213	0.1262492	0.001505058	-0.008571413	-0.01404401	-0.007782826	0.004583675
M039	NA19796	0.02248003	-0.01557792	0.02872828	-0.03663829	0.08446447	0.001973197	-0.008770613	-7.346873e-05	0.00309497	-0.007454199
M001	NA19650	0.02125485	-0.03272552	0.01179884	-0.02271532	0.01358179	0.01257544	-0.0007556281	-0.01007684	0.003839322	-0.009329588
M002	NA19671	0.02246799	-0.01441035	0.03349821	-0.02860252	0.08320255	-0.008224345	-0.009309426	-0.002956734	0.002279726	0.004041051
M008	NA19661	0.02256794	-0.01199294	0.03717859	-0.03892591	0.1146381	0.0197958	-0.003067408	0.1168647	-0.03926318	-0.03242134
M010	NA19682	0.02287334	-0.01176426	0.03223678	-0.02972314	0.09493007	-0.000555181	0.00852749	-0.01458864	0.01094228	-0.001521755
M031	NA19771	0.02254086	-0.01150156	0.03542475	-0.03449311	0.09772954	-0.008927666	0.007742063	-0.008798348	-0.0009312173	0.002607305
M035	NA19779	0.02128401	-0.02139411	0.01797656	-0.02118116	0.05241993	0.003122832	-0.00927405	-0.005865169	0.004507199	0.004702253
M035	NA19781	0.02080723	-0.01982696	0.0242964	-0.02769596	0.06929384	0.007380492	-0.01035699	-0.01215785	0.01047151	0.01537752
M036	NA19782	0.02182908	-0.0124856	0.03201252	-0.03257173	0.09421245	-0.001961971	-0.0055882	-0.009462694	-0.01194186	-0.000313418
M037	NA19788	0.02265842	-0.002350991	0.0389193	-0.03554505	0.1293353	0.0001873165	0.005987631	0.005694459	0.001117974	0.00049119
M007	NA19659	0.02231624	-0.01225274	0.03245388	-0.03393725	0.1019996	-0.007642546	0.009664721	0.01082183	-0.01023888	-0.009119924
M008	NA19660	0.02301799	-0.0119903	0.03496107	-0.03844938	0.1103772	0.02055815	-0.002863047	0.1216085	-0.0505819	-0.046549
M008	NA19662	0.0231045	-0.01288295	0.03745354	-0.04150683	0.1155984	0.0223761	-0.005814259	0.1494705	-0.05409964	-0.04991773
M009	NA19678	0.02028257	-0.02600168	0.01852951	-0.0258349	0.02972314	-0.002089122	0.02462275	-0.2085786	0.1609003	0.1758166
M009	NA19680	0.02088342	-0.03201134	0.01196888	-0.02152961	0.01124731	-0.0001001512	0.03216881	-0.2616232	0.2098955	0.2313927
M010	NA19681	0.02238113	-0.00491193	0.04083767	-0.03610441	0.1196523	0.001174475	0.00346976	-0.01059555	0.005959297	0.005174324
M023	NA19746	0.02440223	-0.0007763006	0.04197929	-0.04453531	0.1424518	-0.007057714	0.00212547	-0.01199704	-0.0076011	-0.006641572
M015	NA19721	0.02324583	-0.008210817	0.03977832	-0.03897438	0.1151545	0.002795691	0.01337926	-0.01463938	0.003852263	-0.002008482
M023	NA19748	0.02416684	-0.002900477	0.04378725	-0.04375963	0.1354266	-0.01054881	0.009152034	-0.0195613	-0.007512842	0.004841078
M027	NA19760	0.02606156	0.002602825	0.04925396	-0.03985036	0.1574027	0.003484648	0.003729359	0.00276671	-0.006403489	-0.008854679
M014	NA19718	0.02284751	-0.006603336	0.03969628	-0.03827722	0.1210342	0.002704636	0.002825489	-0.007699731	-0.003066608	-0.004539476
M037	NA19790	0.02135234	-0.007889575	0.03595495	-0.03637821	0.1174681	-0.004992662	0.005173659	-0.0009228522	-0.003873792	0.004559216
M039	NA19794	0.02178908	-0.02153819	0.01838458	-0.03229804	0.0562883	0.01339935	-0.00220073	-0.001596823	-0.0005713423	-0.009343928
